Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,18.010000,19.250000,18.010000,19.250000,19.250000,9640000
2018-11-05,19.350000,20.410000,18.650000,20.400000,20.400000,8912100
2018-11-06,19.900000,21.270000,19.540001,20.510000,20.510000,11511100
2018-11-07,20.900000,21.120001,19.920000,20.200001,20.200001,7972600
2018-11-08,20.410000,20.540001,19.490000,19.770000,19.770000,6390800
2018-11-09,19.760000,20.059999,19.010000,19.940001,19.940001,9087200
2018-11-12,20.070000,20.389999,19.549999,19.600000,19.600000,5920700
2018-11-13,19.750000,20.010000,19.110001,19.549999,19.549999,6111000
2018-11-14,19.450001,20.150000,19.450001,20.150000,20.150000,5254100
2018-11-16,20.400000,20.500000,19.870001,20.209999,20.209999,5054900
2018-11-19,20.090000,20.590000,20.000000,20.139999,20.139999,3211600
2018-11-21,19.969999,21.240000,19.690001,21.020000,21.020000,5981200
2018-11-22,21.000000,22.100000,20.910000,22.080000,22.080000,4525800
2018-11-23,22.150000,22.650000,21.700001,21.900000,21.900000,5564900
2018-11-26,22.170000,22.290001,20.030001,20.250000,20.250000,6852400
2018-11-27,20.670000,20.830000,20.250000,20.600000,20.600000,4125600
2018-11-28,20.520000,21.330000,20.469999,20.900000,20.900000,4424800
2018-11-29,20.820000,21.500000,20.660000,21.350000,21.350000,3303700
2018-11-30,21.150000,21.750000,20.959999,21.600000,21.600000,3455800
2018-12-03,21.900000,22.070000,21.139999,21.350000,21.350000,3526300
2018-12-04,21.440001,21.590000,20.440001,20.459999,20.459999,3794700
2018-12-05,20.620001,20.889999,20.160000,20.850000,20.850000,2165600
2018-12-06,20.500000,20.590000,20.139999,20.410000,20.410000,3082700
2018-12-07,20.309999,20.389999,19.549999,19.809999,19.809999,3827600
2018-12-10,19.799999,20.000000,18.400000,18.400000,18.400000,5824600
2018-12-11,18.910000,20.799999,18.299999,20.799999,20.799999,9331600
2018-12-12,21.000000,21.080000,20.090000,20.900000,20.900000,6520300
2018-12-13,20.900000,22.000000,20.290001,22.000000,22.000000,9671700
2018-12-14,21.590000,23.740000,21.510000,23.650000,23.650000,10677000
2018-12-17,22.959999,24.750000,22.490000,23.690001,23.690001,10816700
2018-12-18,23.549999,25.639999,23.299999,25.120001,25.120001,8311900
2018-12-19,25.750000,26.129999,24.590000,24.590000,24.590000,8169400
2018-12-20,25.170000,25.709999,24.660000,25.379999,25.379999,6678200
2018-12-21,25.209999,25.770000,24.559999,24.740000,24.740000,4033800
2018-12-26,24.700001,25.299999,24.410000,24.500000,24.500000,2392200
2018-12-27,24.690001,25.500000,24.020000,24.420000,24.420000,5824100
2018-12-28,24.700001,25.139999,24.500000,25.100000,25.100000,2603000
2019-01-02,25.080000,25.620001,24.950001,25.450001,25.450001,3736100
2019-01-03,25.389999,25.830000,24.690001,25.629999,25.629999,3623200
2019-01-04,25.660000,25.860001,24.770000,25.000000,25.000000,3172700
2019-01-07,24.760000,25.150000,23.850000,23.900000,23.900000,2755900
2019-01-08,24.299999,24.400000,22.740000,23.590000,23.590000,4289800
2019-01-09,23.700001,24.129999,23.459999,23.480000,23.480000,2974000
2019-01-10,23.190001,23.709999,22.990000,23.250000,23.250000,2709700
2019-01-11,23.500000,24.959999,23.440001,24.959999,24.959999,6380700
2019-01-14,24.830000,25.400000,24.379999,25.160000,25.160000,3737800
2019-01-15,25.299999,25.500000,24.370001,24.370001,24.370001,2483900
2019-01-16,24.350000,24.650000,23.750000,23.889999,23.889999,2485800
2019-01-17,24.250000,24.480000,23.930000,24.020000,24.020000,2703900
2019-01-18,24.410000,25.080000,24.100000,24.209999,24.209999,3866600
2019-01-21,23.950001,24.139999,23.500000,23.620001,23.620001,2372000
2019-01-22,23.570000,23.959999,22.809999,22.809999,22.809999,3404500
2019-01-23,23.150000,23.350000,22.690001,23.209999,23.209999,2937700
2019-01-24,23.209999,23.600000,23.150000,23.430000,23.430000,2558000
2019-01-28,22.780001,23.410000,22.510000,23.170000,23.170000,2998500
2019-01-29,23.500000,23.540001,23.000000,23.049999,23.049999,2059200
2019-01-30,23.350000,24.219999,23.320000,24.059999,24.059999,2853500
2019-01-31,24.500000,25.180000,24.139999,24.719999,24.719999,4457600
2019-02-01,24.590000,25.049999,24.430000,24.920000,24.920000,2604600
2019-02-04,24.799999,27.000000,24.760000,26.980000,26.980000,5858700
2019-02-05,27.490000,28.139999,27.200001,27.590000,27.590000,5636400
2019-02-06,27.110001,27.799999,26.680000,26.790001,26.790001,3337500
2019-02-07,27.000000,27.330000,25.879999,26.360001,26.360001,2341100
2019-02-08,26.469999,27.150000,25.430000,27.030001,27.030001,2410000
2019-02-11,27.320000,28.139999,27.059999,27.820000,27.820000,3060000
2019-02-12,28.150000,28.590000,27.670000,28.540001,28.540001,3528600
2019-02-13,28.570000,28.889999,28.000000,28.650000,28.650000,2446500
2019-02-14,28.510000,28.639999,27.400000,28.500000,28.500000,3945200
2019-02-15,28.629999,28.980000,28.129999,28.910000,28.910000,2865100
2019-02-18,28.620001,28.740000,28.040001,28.260000,28.260000,1439100
2019-02-19,28.520000,28.629999,28.010000,28.020000,28.020000,2032200
2019-02-20,28.280001,28.830000,27.910000,28.250000,28.250000,2850700
2019-02-21,28.200001,28.650000,26.090000,27.299999,27.299999,6764200
2019-02-22,27.500000,27.830000,26.950001,27.600000,27.600000,2553200
2019-02-25,27.799999,27.959999,27.000000,27.000000,27.000000,1909800
2019-02-26,27.000000,27.940001,26.600000,27.500000,27.500000,2680700
2019-02-27,27.700001,27.900000,27.010000,27.299999,27.299999,1612100
2019-02-28,27.879999,28.049999,26.360001,26.660000,26.660000,2283600
2019-03-01,26.959999,27.080000,25.790001,26.420000,26.420000,1939800
2019-03-06,26.629999,26.889999,26.160000,26.400000,26.400000,1465500
2019-03-07,26.389999,27.030001,26.110001,26.629999,26.629999,1864200
2019-03-08,26.500000,27.370001,25.700001,27.049999,27.049999,2732100
2019-03-11,26.190001,27.219999,25.920000,26.350000,26.350000,5911100
2019-03-12,26.350000,26.950001,25.809999,26.549999,26.549999,4000100
2019-03-13,26.590000,27.809999,26.160000,27.430000,27.430000,4218300
2019-03-14,27.570000,27.700001,26.700001,26.799999,26.799999,2867100
2019-03-15,26.950001,27.799999,26.830000,27.600000,27.600000,3106500
2019-03-18,27.660000,28.969999,27.660000,28.860001,28.860001,3577100
2019-03-19,29.030001,30.770000,28.910000,30.420000,30.420000,5948800
2019-03-20,30.400000,31.700001,30.400000,30.690001,30.690001,5165900
2019-03-21,31.270000,31.490000,28.930000,29.150000,29.150000,4522600
2019-03-22,28.530001,28.799999,27.030001,27.260000,27.260000,4229900
2019-03-25,27.500000,28.340000,26.809999,27.639999,27.639999,3612000
2019-03-26,28.120001,28.340000,27.459999,27.549999,27.549999,2460900
2019-03-27,27.340000,27.340000,25.010000,25.150000,25.150000,5728500
2019-03-28,25.690001,25.830000,24.440001,25.610001,25.610001,5025500
2019-03-29,26.170000,26.799999,25.580000,25.900000,25.900000,2997100
2019-04-01,26.430000,26.709999,25.549999,25.650000,25.650000,2565600
2019-04-02,25.850000,26.100000,24.930000,25.320000,25.320000,2367700
2019-04-03,25.400000,25.700001,24.870001,25.400000,25.400000,2147500
2019-04-04,25.200001,25.799999,24.799999,25.700001,25.700001,2157800
2019-04-05,25.799999,25.980000,25.110001,25.379999,25.379999,2661900
2019-04-08,25.379999,25.510000,24.070000,24.200001,24.200001,3033100
2019-04-09,23.889999,23.930000,23.270000,23.700001,23.700001,3785700
2019-04-10,23.920000,24.879999,23.719999,24.240000,24.240000,5472200
2019-04-11,24.320000,24.590000,23.000000,23.400000,23.400000,5680200
2019-04-12,23.000000,23.830000,22.809999,23.250000,23.250000,5301200
2019-04-15,23.520000,23.879999,22.400000,22.700001,22.700001,2276800
2019-04-16,22.700001,23.260000,22.200001,22.730000,22.730000,2504300
2019-04-17,22.760000,23.040001,21.809999,21.920000,21.920000,3693500
2019-04-18,21.980000,24.150000,21.980000,23.799999,23.799999,4921000
2019-04-22,23.799999,23.809999,22.910000,23.110001,23.110001,2096600
2019-04-23,23.129999,24.480000,23.129999,23.889999,23.889999,3303700
2019-04-24,24.000000,24.799999,22.910000,23.129999,23.129999,3756400
2019-04-25,22.969999,23.770000,22.600000,23.170000,23.170000,2714000
2019-04-26,23.370001,23.500000,22.780001,23.000000,23.000000,2850300
2019-04-29,23.200001,23.440001,22.969999,23.000000,23.000000,1115700
2019-04-30,23.000000,23.219999,22.500000,22.780001,22.780001,2172600
2019-05-02,22.459999,22.559999,22.090000,22.559999,22.559999,2278500
2019-05-03,22.500000,23.900000,22.030001,23.690001,23.690001,4542700
2019-05-06,22.959999,23.700001,22.910000,23.299999,23.299999,3304900
2019-05-07,23.200001,23.500000,22.590000,23.500000,23.500000,3899000
2019-05-08,23.459999,24.629999,23.459999,24.520000,24.520000,3850800
2019-05-09,24.180000,24.900000,23.760000,24.840000,24.840000,4075000
2019-05-10,24.700001,25.570000,24.350000,25.500000,25.500000,4122600
2019-05-13,24.950001,25.020000,23.590000,23.709999,23.709999,4150900
2019-05-14,23.799999,24.280001,22.790001,23.049999,23.049999,4475900
2019-05-15,22.889999,22.889999,21.799999,22.660000,22.660000,4360700
2019-05-16,22.200001,22.420000,20.980000,20.980000,20.980000,4839500
2019-05-17,20.500000,21.350000,20.160000,20.500000,20.500000,5224500
2019-05-20,20.490000,21.110001,20.090000,20.850000,20.850000,3543500
2019-05-21,21.100000,22.559999,20.920000,22.299999,22.299999,4794900
2019-05-22,22.750000,23.840000,22.520000,23.549999,23.549999,8361000
2019-05-23,23.059999,24.600000,22.770000,23.639999,23.639999,6070300
2019-05-24,24.200001,24.930000,24.000000,24.860001,24.860001,8055000
2019-05-27,25.250000,25.799999,25.170000,25.500000,25.500000,3475100
2019-05-28,25.500000,26.490000,24.750000,26.490000,26.490000,6045400
2019-05-29,26.330000,27.150000,25.930000,26.490000,26.490000,5790700
2019-05-30,26.530001,27.270000,26.360001,27.090000,27.090000,4564400
2019-05-31,26.690001,27.510000,26.660000,26.980000,26.980000,3971900
2019-06-03,27.110001,28.120001,27.110001,27.309999,27.309999,4375800
2019-06-04,27.809999,28.360001,27.620001,28.110001,28.110001,4236500
